"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TAF9",1.21678787625538e-298,0.46185847274053,0.696,0.273,2.52824184928343e-294,"6","TAF9"
"SH3YL1",1.66154432161522e-297,0.413591561618468,0.618,0.221,3.4523567914521e-293,"6","SH3YL1"
"PPA2",4.72923681346066e-296,0.370088625517613,0.553,0.182,9.82640825100855e-292,"6","PPA2"
"UQCRFS1.1",4.91295658745755e-295,0.532498419782256,0.815,0.383,1.02081411974193e-290,"6","UQCRFS1"
"CKS2",5.01625083468111e-295,0.455164070702583,0.581,0.204,1.04227659843004e-290,"6","CKS2"
"HSD17B11.1",8.22726544460085e-295,0.436619471890596,0.661,0.243,1.70946121407917e-290,"6","HSD17B11"
"PA2G4",1.18021783643312e-292,0.468674391954788,0.64,0.248,2.45225662054074e-288,"6","PA2G4"
"MRPL32",1.48377598601807e-292,0.346184863879047,0.523,0.166,3.08298974374834e-288,"6","MRPL32"
"TXNDC12",3.97657111075173e-292,0.361185152331707,0.534,0.171,8.26251945391995e-288,"6","TXNDC12"
"PEBP1.3",3.05328480379879e-291,0.527714192772058,0.874,0.5,6.34411516533313e-287,"6","PEBP1"
"S100A10.3",3.40989651133128e-291,0.500040859645445,0.955,0.653,7.08508297124413e-287,"6","S100A10"
"LSM5.1",4.39150241764498e-291,0.517049021061175,0.784,0.357,9.12466372338274e-287,"6","LSM5"
"ATP5G1.2",1.34390025290619e-287,0.540998795525303,0.857,0.464,2.79235594548848e-283,"6","ATP5G1"
"NDUFB5.1",4.1244761085317e-287,0.455307973861899,0.7,0.282,8.56983645830716e-283,"6","NDUFB5"
"PSMA4.1",2.84135160122798e-286,0.495421937242893,0.786,0.343,5.90376035703149e-282,"6","PSMA4"
"TUBB",7.71937999753339e-286,0.537600744984348,0.724,0.321,1.60393277588749e-281,"6","TUBB"
"TOMM22",6.93172820438607e-285,0.448468636568131,0.67,0.266,1.44027448630734e-280,"6","TOMM22"
"HSPH1",1.05212043482134e-284,0.4088950562165,0.564,0.192,2.18609583947179e-280,"6","HSPH1"
"RSL24D1",4.78580889831233e-284,0.491614257189981,0.8,0.352,9.94395372891335e-280,"6","RSL24D1"
"NUTF2",5.12419478593782e-284,0.379259953843745,0.58,0.201,1.06470519262216e-279,"6","NUTF2"
"SERPINB1.2",9.00767944253008e-284,0.53901189336493,0.857,0.45,1.8716156345689e-279,"6","SERPINB1"
"MUC1.4",7.53209778685605e-283,-0.922701032231063,0.283,0.62,1.56501927815295e-278,"6","MUC1"
"HSP90AA1.1",3.23462221234675e-282,0.430276194064826,0.956,0.728,6.72089803281407e-278,"6","HSP90AA1"
"HEXB",1.76280550342893e-280,0.344828664561951,0.536,0.176,3.66275727502463e-276,"6","HEXB"
"HINT1.2",5.67495254712762e-278,0.445200954668769,0.934,0.644,1.17914164024218e-273,"6","HINT1"
"HMGA1.1",2.88886431002565e-277,0.538757354280227,0.795,0.399,6.0024822633713e-273,"6","HMGA1"
"NACA.1",3.86399800683546e-277,0.405242365103549,0.929,0.692,8.02861505860273e-273,"6","NACA"
"LDHA.1",1.09162742033409e-275,0.535328509161064,0.812,0.383,2.26818345397018e-271,"6","LDHA"
"MRPL47",4.96862755155723e-275,0.336880774566919,0.504,0.162,1.03238143266256e-270,"6","MRPL47"
"IGJ.1",1.20298854610698e-274,-1.07056370522007,0.234,0.609,2.49956960110108e-270,"6","IGJ"
"TPI1.3",2.22578779889273e-274,0.486804097088403,0.879,0.574,4.62474188853932e-270,"6","TPI1"
"MRPL12.1",2.92982320469988e-274,0.445946075741545,0.609,0.235,6.08758665472541e-270,"6","MRPL12"
"C14orf166",4.84106282954478e-274,0.460488327578144,0.71,0.302,1.00587603472282e-269,"6","C14orf166"
"RPL4.2",9.37045435191189e-274,0.422739464932353,0.914,0.676,1.94699300524025e-269,"6","RPL4"
"FBL",4.00008244078271e-273,0.445087727337781,0.642,0.254,8.31137129545831e-269,"6","FBL"
"ALG5",4.14975180845757e-273,0.344141619460394,0.536,0.178,8.62235430761314e-269,"6","ALG5"
"VPS29.1",8.45861894973784e-273,0.474841662692511,0.751,0.328,1.75753184537653e-268,"6","VPS29"
"RBM3.1",1.4783129707932e-271,0.510446413587835,0.864,0.481,3.07163869071412e-267,"6","RBM3"
"MDH1.1",1.27487404233172e-270,0.401740953498066,0.61,0.226,2.64893328515685e-266,"6","MDH1"
"PRMT1",1.34053494551149e-270,0.368823590522709,0.566,0.196,2.78536350978378e-266,"6","PRMT1"
"CCT5",2.2239812380174e-270,0.366599169703149,0.54,0.186,4.62098821635255e-266,"6","CCT5"
"SNRPE",5.58712791554328e-270,0.473573876539462,0.75,0.328,1.16089343829158e-265,"6","SNRPE"
"MDH2.1",1.10802223955341e-269,0.49016991187809,0.732,0.337,2.30224860934407e-265,"6","MDH2"
"PSMA3.1",2.2128236358582e-269,0.412690376528084,0.661,0.257,4.59780495058618e-265,"6","PSMA3"
"MRPS33",1.40477498481518e-267,0.392187031339275,0.601,0.223,2.91884146344899e-263,"6","MRPS33"
"KIF5B",3.2508474548121e-267,0.427156186035072,0.668,0.268,6.75461084160859e-263,"6","KIF5B"
"NDUFA10.1",9.41385527802612e-267,0.405878362850719,0.646,0.249,1.95601084966827e-262,"6","NDUFA10"
"CES2.1",1.32488263142977e-266,0.465174728738022,0.642,0.233,2.75284113158477e-262,"6","CES2"
"H2AFZ.2",6.83794414137273e-265,0.531626159203781,0.877,0.549,1.42078803369443e-260,"6","H2AFZ"
"CD47",3.23142550667299e-264,0.344971619663651,0.52,0.173,6.71425591776513e-260,"6","CD47"
"YWHAQ",5.98914390698533e-262,0.446599204232347,0.721,0.307,1.24442432099341e-257,"6","YWHAQ"
"CNIH1.1",1.63917352393453e-261,0.351895838390586,0.567,0.201,3.40587474803116e-257,"6","CNIH1"
"MSMB.6",4.59391838385473e-260,-0.976669637987153,0.118,0.51,9.54524361797336e-256,"6","MSMB"
"ACP1",2.13869016047187e-259,0.4067994792602,0.638,0.253,4.44377041542844e-255,"6","ACP1"
"COA3.1",7.09314846888338e-258,0.457730876081543,0.711,0.304,1.47381438886459e-253,"6","COA3"
"PKM.1",6.10543751729302e-257,0.516527726748515,0.768,0.384,1.26858780734314e-252,"6","PKM"
"SLC25A39.1",4.05781919589473e-256,0.418231920710319,0.621,0.248,8.43133672523006e-252,"6","SLC25A39"
"STRAP",5.71474490743587e-255,0.365843422908459,0.581,0.212,1.18740969686703e-250,"6","STRAP"
"SDHD.1",7.66897197764917e-255,0.382939032217097,0.596,0.221,1.59345899751594e-250,"6","SDHD"
"EIF3H.1",7.87977940906496e-255,0.477311156505434,0.786,0.38,1.63726056561552e-250,"6","EIF3H"
"DECR1.1",1.49507307818266e-254,0.361017721229671,0.582,0.208,3.10646284184793e-250,"6","DECR1"
"EIF3I",2.24642732785575e-254,0.452208289431088,0.679,0.295,4.66762670181868e-250,"6","EIF3I"
"PTGES3",2.46556727580891e-253,0.489703665317829,0.804,0.406,5.12295568567576e-249,"6","PTGES3"
"RAB4A",1.74593350214636e-252,0.347551092471736,0.569,0.205,3.6277006307597e-248,"6","RAB4A"
"ECHS1.1",2.67661467789764e-252,0.458925561865349,0.705,0.308,5.56146997773571e-248,"6","ECHS1"
"FAM96A.1",1.34397680080594e-250,0.361030949452386,0.566,0.207,2.79251499671459e-246,"6","FAM96A"
"SERPINB6.1",3.50915524821118e-250,0.472135072820691,0.754,0.325,7.29132277473319e-246,"6","SERPINB6"
"ITPA",5.50165805842057e-250,0.313810329306673,0.507,0.17,1.14313451137863e-245,"6","ITPA"
"PHB2",9.74774742067212e-249,0.354285086619795,0.527,0.189,2.02538695906725e-244,"6","PHB2"
"ATP5G3.3",2.70654025541447e-247,0.48924898186095,0.888,0.551,5.62364934270019e-243,"6","ATP5G3"
"UQCRH.2",9.04864770979377e-245,0.436516072074579,0.934,0.647,1.88012802114095e-240,"6","UQCRH"
"HMGN1.2",2.01608294019609e-240,0.488828693806578,0.853,0.47,4.18901713313943e-236,"6","HMGN1"
"CBX3",3.48379925954016e-239,0.390433494615871,0.635,0.254,7.23863810147254e-235,"6","CBX3"
"UBE2N",1.00488936441199e-237,0.382290758971873,0.621,0.248,2.08795912137524e-233,"6","UBE2N"
"C20orf24.1",1.56342847763401e-237,0.417693351513803,0.644,0.267,3.24849169082794e-233,"6","C20orf24"
"PSMG2",4.49783392561181e-237,0.324344049963326,0.529,0.189,9.34559933063622e-233,"6","PSMG2"
"PDCD6.1",6.74968120386622e-237,0.431637706164862,0.702,0.311,1.40244876053932e-232,"6","PDCD6"
"TIMM13",2.06035956438104e-236,0.480849453519029,0.785,0.413,4.28101510287091e-232,"6","TIMM13"
"PRDX2.2",3.93886125819188e-235,0.485617518098521,0.838,0.458,8.18416592227108e-231,"6","PRDX2"
"ANP32B",3.27002423633092e-234,0.404583077557728,0.674,0.283,6.79445635824839e-230,"6","ANP32B"
"RPL22L1",6.91412194302612e-233,0.437884205653148,0.69,0.305,1.43661625732197e-228,"6","RPL22L1"
"PSMB5",1.53840146521527e-232,0.430437025615317,0.699,0.313,3.19649056442428e-228,"6","PSMB5"
"COX7A2L.1",6.8172323713093e-232,0.459827153585009,0.818,0.411,1.41648454211065e-227,"6","COX7A2L"
"ATP5E.1",1.59188468015852e-231,-0.27378353883989,0.863,0.876,3.30761798843337e-227,"6","ATP5E"
"SMS",3.3767754959528e-230,0.345678614908602,0.589,0.224,7.01626412549074e-226,"6","SMS"
"LDHB",3.64935809448782e-230,0.48444230751256,0.53,0.216,7.5826362487268e-226,"6","LDHB"
"SOX4",5.14493267611147e-230,0.399513282689794,0.645,0.251,1.06901411144244e-225,"6","SOX4"
"MGST2.2",1.15747699721614e-229,0.482415543815512,0.869,0.438,2.40500570481569e-225,"6","MGST2"
"CCNG1",2.42724454174819e-229,0.331211453062063,0.534,0.194,5.04332870884438e-225,"6","CCNG1"
"EIF4A1.1",2.94608533651192e-229,0.396192111353683,0.907,0.67,6.12137611220446e-225,"6","EIF4A1"
"SPTSSA",2.09514116847254e-227,0.340376844040719,0.557,0.21,4.35328431985224e-223,"6","SPTSSA"
"MRPS7.1",2.82743407035102e-227,0.31872193595912,0.504,0.181,5.87484251137534e-223,"6","MRPS7"
"TMEM98.2",9.62580372597821e-227,0.353533924894352,0.598,0.234,2.00004949818375e-222,"6","TMEM98"
"MPC2.1",5.72293012835729e-226,0.436859584146022,0.731,0.335,1.18911042207008e-221,"6","MPC2"
"PCBD1",6.34668074793648e-226,0.387756901393157,0.617,0.258,1.31871332580624e-221,"6","PCBD1"
"TMEM176B",4.84907635144309e-225,0.288850503523126,0.515,0.179,1.00754108430285e-220,"6","TMEM176B"
"PDLIM1.1",1.0313716828465e-224,0.443666608159582,0.753,0.359,2.14298408261846e-220,"6","PDLIM1"
"H2AFY",1.84146606999457e-224,0.439207821354336,0.751,0.357,3.82619820023472e-220,"6","H2AFY"
"BANF1",3.69584840538413e-224,0.423617506619052,0.715,0.33,7.67923381670714e-220,"6","BANF1"
"ATP5B.2",4.06788590590567e-220,0.475084206527241,0.797,0.449,8.45225333529079e-216,"6","ATP5B"
"MISP.1",1.65155137171945e-217,0.374468398083286,0.64,0.251,3.43159344015868e-213,"6","MISP"
"SLC25A3.3",2.30405497057127e-217,0.462310477890851,0.885,0.527,4.78736541785298e-213,"6","SLC25A3"
"TKT",4.17939254566772e-217,0.41068226717482,0.627,0.273,8.6839418313884e-213,"6","TKT"
"AK3.1",4.97591371831952e-217,0.313363486671244,0.508,0.185,1.03389535239243e-212,"6","AK3"
"GLO1.1",2.06402960344898e-216,0.319206401936054,0.55,0.208,4.28864071004629e-212,"6","GLO1"
"SMAGP",2.19450499927033e-216,0.307095634185228,0.529,0.194,4.55974248748389e-212,"6","SMAGP"
"EI24",2.85677086053546e-215,0.385998296496903,0.666,0.286,5.93579849402059e-211,"6","EI24"
"PSMA5.1",3.18729013291971e-215,0.338008717149555,0.571,0.223,6.62255143818058e-211,"6","PSMA5"
"RPL14.1",1.58814684731275e-214,0.2730471066301,0.961,0.832,3.29985151934643e-210,"6","RPL14"
"ARL2",8.79634527487013e-214,0.288629521335556,0.502,0.181,1.82770462121252e-209,"6","ARL2"
"XRCC5",3.90441022812213e-213,0.325334092334343,0.565,0.219,8.11258357199216e-209,"6","XRCC5"
"PRELID1.1",4.27963739165355e-213,0.458399280265511,0.756,0.393,8.89223057237776e-209,"6","PRELID1"
"SYNCRIP",1.4462961601044e-210,0.298195154048077,0.517,0.19,3.00511416146491e-206,"6","SYNCRIP"
"UBE2I",3.42425785452377e-210,0.356979695697362,0.621,0.261,7.11492297012948e-206,"6","UBE2I"
"SRP9",4.94837598509868e-210,0.42657625981024,0.77,0.378,1.0281735621838e-205,"6","SRP9"
"COX4I1.2",2.73936532080156e-209,0.273189373179107,0.961,0.827,5.69185326356148e-205,"6","COX4I1"
"EMC4",2.86234114747534e-209,0.295513161938345,0.546,0.206,5.94737243622426e-205,"6","EMC4"
"UQCRC1.1",9.69848598327093e-208,0.431820623930873,0.726,0.342,2.01515141760403e-203,"6","UQCRC1"
"ARL4A.1",3.56770679491081e-207,0.330399231761214,0.56,0.218,7.41298117846568e-203,"6","ARL4A"
"PSMA1.1",9.92830011270265e-207,0.383091817499188,0.689,0.309,2.06290219741736e-202,"6","PSMA1"
"CRIP1.3",1.97437895118753e-206,-0.72874411032578,0.397,0.623,4.10236458477745e-202,"6","CRIP1"
"TAF1D",1.00573958487485e-205,0.270520695140212,0.506,0.182,2.08972570945296e-201,"6","TAF1D"
"NARS.1",3.42962212251775e-205,0.316608227426291,0.565,0.22,7.12606884616738e-201,"6","NARS"
"TMEM147",4.01212300281904e-205,0.382413749915298,0.646,0.285,8.3363891752574e-201,"6","TMEM147"
"NDUFV1.1",1.89454739308491e-202,0.367107750320758,0.622,0.267,3.93649057335182e-198,"6","NDUFV1"
"LSM3",4.13610716584315e-202,0.400328585577592,0.674,0.308,8.5940034691889e-198,"6","LSM3"
"NDUFS2.1",1.43649078372311e-201,0.341084622865321,0.612,0.251,2.98474055041988e-197,"6","NDUFS2"
"SNRPD1",2.93355044467104e-201,0.397543097293836,0.693,0.32,6.09533111393748e-197,"6","SNRPD1"
"PYCARD.1",3.06521634349031e-201,0.332833110099942,0.574,0.224,6.36890651850417e-197,"6","PYCARD"
"LGALS4.4",7.12137075912462e-201,0.489179027165569,0.849,0.534,1.47967841633091e-196,"6","LGALS4"
"CNBP.1",2.96465728601852e-200,0.417121712486554,0.748,0.371,6.15996490888927e-196,"6","CNBP"
"CISD1.1",3.08497345375374e-200,0.315410138284566,0.566,0.222,6.40995784220953e-196,"6","CISD1"
"NDUFA5.1",1.97770480371448e-199,0.359370725991693,0.665,0.29,4.10927504115795e-195,"6","NDUFA5"
"AP1S1.1",1.98421345437958e-199,0.332704947985628,0.602,0.245,4.12279871550988e-195,"6","AP1S1"
"JUND.4",3.39556107599516e-199,-0.49635874284289,0.691,0.767,7.05529680370274e-195,"6","JUND"
"VDAC2.1",6.60639228639099e-199,0.432488502327882,0.771,0.381,1.37267618926632e-194,"6","VDAC2"
"MLEC",1.76649628465189e-198,0.308931666077183,0.511,0.195,3.6704259802497e-194,"6","MLEC"
"TMEM205",1.49003047256227e-197,0.292531879450562,0.531,0.205,3.09598531588988e-193,"6","TMEM205"
"SERBP1",2.50714541889591e-196,0.429877950022938,0.785,0.417,5.20934675138193e-192,"6","SERBP1"
"PPP1CC.1",3.72766785048367e-196,0.371708694302453,0.685,0.31,7.74534825973498e-192,"6","PPP1CC"
"PPDPF.3",6.67194354320933e-196,-0.305377071133439,0.818,0.83,1.38629642940803e-191,"6","PPDPF"
"SNRPB",1.77462417021289e-195,0.425791575708698,0.711,0.363,3.68731410086834e-191,"6","SNRPB"
"RBMX",8.66087950389171e-195,0.357349223728778,0.667,0.293,1.79955754331862e-190,"6","RBMX"
"RAB25.1",8.9722713529589e-195,0.324727876608281,0.561,0.226,1.8642585417178e-190,"6","RAB25"
"PGAM1.1",1.05259448608669e-194,0.368923871325562,0.586,0.249,2.18708082319093e-190,"6","PGAM1"
"DDX21",2.58507965017337e-194,0.336348797102363,0.639,0.268,5.37127849713022e-190,"6","DDX21"
"ERH",5.26383284605614e-194,0.422490304727686,0.795,0.416,1.09371918875355e-189,"6","ERH"
"SKP1.1",2.33514221022787e-193,0.423201386736631,0.946,0.632,4.85195848441147e-189,"6","SKP1"
"MRPL18",7.32031554456285e-193,0.316350143474013,0.538,0.216,1.52101516384927e-188,"6","MRPL18"
"TNFRSF12A.1",8.09114539366403e-193,0.414579380686782,0.669,0.308,1.68117818989551e-188,"6","TNFRSF12A"
"HMGB1.1",1.84500385042126e-192,0.405603227614917,0.914,0.65,3.83354900040529e-188,"6","HMGB1"
"TXNL1",2.12351651493327e-192,0.292144448508018,0.538,0.212,4.41224261472835e-188,"6","TXNL1"
"IGBP1",3.89800486686134e-192,0.298123505057952,0.522,0.206,8.09927451236449e-188,"6","IGBP1"
"IL8.1",1.04576073115432e-191,0.461243494844856,0.582,0.253,2.17288164719245e-187,"6","IL8"
"PHLDA2.3",1.73931342336375e-191,0.456145487939095,0.879,0.564,3.61394543106519e-187,"6","PHLDA2"
"ABRACL.1",5.05744718319189e-191,0.309347187527575,0.576,0.233,1.05083637572361e-186,"6","ABRACL"
"PRDX4.1",1.83251551413241e-190,0.327515273553163,0.61,0.257,3.80760073526431e-186,"6","PRDX4"
"PDCD5",1.58405426654743e-188,0.318937391427238,0.538,0.219,3.29134795503225e-184,"6","PDCD5"
"OCIAD2.3",3.6247384754868e-188,0.451680025717298,0.869,0.485,7.53148160436647e-184,"6","OCIAD2"
"PSMD7",1.5735674786339e-187,0.298840773113398,0.537,0.214,3.26955850710553e-183,"6","PSMD7"
"XRCC6",9.0285954029402e-187,0.306432817361617,0.572,0.237,1.87596155282292e-182,"6","XRCC6"
"CAMLG",1.01250199171591e-186,0.268072577298905,0.532,0.206,2.10377663838731e-182,"6","CAMLG"
"LSM4",4.1825444425805e-186,0.395588977547218,0.671,0.327,8.69049084279376e-182,"6","LSM4"
"PPP2R1A.1",6.73704226704416e-186,0.326026170850531,0.6,0.257,1.39982264224643e-181,"6","PPP2R1A"
"NDUFAB1.1",1.69755359763065e-185,0.407713819428697,0.701,0.348,3.52717686515697e-181,"6","NDUFAB1"
"EIF3F",7.53174138070553e-184,0.405644566135233,0.726,0.373,1.56494522408299e-179,"6","EIF3F"
"RPSA.1",7.69588807490856e-184,0.323286152265251,0.927,0.751,1.5990516242045e-179,"6","RPSA"
"CXCL16.1",8.04544140320987e-184,0.290147596208525,0.515,0.204,1.67168181475895e-179,"6","CXCL16"
"DEK",5.1243244791857e-183,0.355229242031121,0.607,0.266,1.06473214028521e-178,"6","DEK"
"TMEM230",7.979208293173e-182,0.364177292975158,0.704,0.332,1.65791989915549e-177,"6","TMEM230"
"DNAJB6",6.7184773876928e-181,0.348357114094487,0.689,0.317,1.39596523161481e-176,"6","DNAJB6"
"APP",4.64251402425316e-180,0.329380421920753,0.649,0.286,9.64621563959322e-176,"6","APP"
"SDHB.1",8.67065034507821e-180,0.289520103416196,0.512,0.202,1.80158772870035e-175,"6","SDHB"
"TIMM17A",4.69362023872236e-179,0.283790410178126,0.509,0.201,9.75240413201732e-175,"6","TIMM17A"
"EEF1G",9.61448083496334e-179,0.296138179656021,0.531,0.216,1.99769682788868e-174,"6","EEF1G"
"GTF2H5",2.18752090828373e-177,0.298493408795907,0.56,0.233,4.54523094323194e-173,"6","GTF2H5"
"HSD17B10.1",2.38428458848277e-177,0.309459805154892,0.537,0.225,4.9540665179495e-173,"6","HSD17B10"
"CXCL3.2",2.80939846290987e-177,0.448633634510761,0.715,0.354,5.83736812623412e-173,"6","CXCL3"
"ZFAS1",3.38077909373043e-177,0.41047561907961,0.785,0.418,7.02458280095308e-173,"6","ZFAS1"
"HNRNPR",2.16923688392067e-176,0.286590677199127,0.565,0.232,4.50724039741037e-172,"6","HNRNPR"
"GTF2A2",3.5514041926999e-176,0.288655260318849,0.544,0.224,7.37910763159185e-172,"6","GTF2A2"
"MRPS34",2.24917163927163e-174,0.350494433100738,0.605,0.277,4.67332883207859e-170,"6","MRPS34"
"PTRHD1",8.1624871675141e-174,0.297098354818124,0.573,0.243,1.69600158366608e-169,"6","PTRHD1"
"LAD1.1",2.22287481471883e-173,0.29282439052227,0.542,0.221,4.61868929002278e-169,"6","LAD1"
"EIF6.1",3.34613128490389e-173,0.398909723507008,0.704,0.349,6.9525915837733e-169,"6","EIF6"
"SEPHS2.1",1.37829253025889e-172,0.29568831054815,0.567,0.239,2.86381621937192e-168,"6","SEPHS2"
"SNRPB2",1.98166844527078e-172,0.304981070844734,0.618,0.269,4.11751069558362e-168,"6","SNRPB2"
"METAP2",1.04768992497155e-171,0.294956724599441,0.597,0.255,2.17689012610589e-167,"6","METAP2"
"CXCL2.1",1.15919964090127e-171,0.336907295065929,0.508,0.202,2.40858501386466e-167,"6","CXCL2"
"DPY30",2.79635410798488e-171,0.283806500319562,0.575,0.242,5.81026456557098e-167,"6","DPY30"
"S100P.5",5.78569074547824e-171,-0.560409740103063,0.692,0.713,1.20215082309547e-166,"6","S100P"
"PERP.2",1.28248564903898e-170,0.420702347409039,0.843,0.483,2.6647486815732e-166,"6","PERP"
"RNASE1.3",1.81686115856593e-170,-0.691275687082367,0.446,0.608,3.77507411526828e-166,"6","RNASE1"
"PSMD4",4.78802152053411e-170,0.275776745823449,0.564,0.237,9.94855111536577e-166,"6","PSMD4"
"PSMB2.1",4.89883056886792e-170,0.309125639108044,0.587,0.256,1.01787901559938e-165,"6","PSMB2"
"ST13",6.8483338689491e-170,0.37338295968148,0.742,0.376,1.42294681129024e-165,"6","ST13"
"TTC3",5.07670359886538e-169,0.263801372220132,0.517,0.207,1.05483747377225e-164,"6","TTC3"
"TXN2.1",8.42667362674848e-169,0.323915919887528,0.617,0.277,1.7508942461658e-164,"6","TXN2"
"COX5A.2",9.30357689910456e-169,0.414403009560012,0.817,0.479,1.93309720809594e-164,"6","COX5A"
"TMEM123",2.25158564079398e-166,0.284253125027253,0.58,0.243,4.67834464444173e-162,"6","TMEM123"
"ETFA.1",8.93132363178106e-166,0.30809259220796,0.62,0.271,1.85575042421147e-161,"6","ETFA"
"MRPS15",8.45476197829586e-165,0.273702708889584,0.504,0.208,1.75673044385031e-160,"6","MRPS15"
"PCNP",1.10721411075365e-164,0.280951010458843,0.552,0.234,2.30056947932393e-160,"6","PCNP"
"TFG.1",1.66037062374506e-163,0.263442024735843,0.517,0.212,3.44991808201749e-159,"6","TFG"
"TOMM20",5.79085007438013e-163,0.315095970435903,0.64,0.294,1.2032228284547e-158,"6","TOMM20"
"EIF5A",2.24483865322936e-162,0.372927474860232,0.693,0.349,4.66432575367996e-158,"6","EIF5A"
"TECR",4.43353390916597e-162,0.324748838327902,0.615,0.286,9.21199675646506e-158,"6","TECR"
"GSTK1.1",2.29256159161366e-161,0.36526512790482,0.685,0.342,4.76348447505486e-157,"6","GSTK1"
"ITGA6.1",4.59846082475435e-161,0.321312759831049,0.637,0.291,9.55468190167459e-157,"6","ITGA6"
"ATRAID",1.12814420878726e-160,0.316302168652541,0.657,0.304,2.34405803701816e-156,"6","ATRAID"
"IFI27.4",4.92887821662514e-160,-0.406683769358422,0.777,0.79,1.02412231585037e-155,"6","IFI27"
"GHITM.1",6.69851651926164e-160,0.34840175491691,0.711,0.341,1.39181776237218e-155,"6","GHITM"
"PRSS3.1",2.86484836032514e-159,0.316381885543093,0.61,0.254,5.95258192308358e-155,"6","PRSS3"
"C1orf43",5.17105565768357e-159,0.297123104754913,0.601,0.27,1.07444194455349e-154,"6","C1orf43"
"SEPT7",6.03188627133128e-159,0.266145619946571,0.596,0.258,1.25330532945721e-154,"6","SEPT7"
"CYCS.2",9.0177366546773e-158,0.392613339421711,0.873,0.574,1.87370532210885e-153,"6","CYCS"
"POLR1D",1.36882192023231e-157,0.281890963554922,0.587,0.26,2.8441381858587e-153,"6","POLR1D"
"NDUFS3.1",5.89318593468333e-157,0.298591320819938,0.564,0.248,1.2244861735085e-152,"6","NDUFS3"
"PPIG",8.48897518698328e-157,0.267185292184504,0.562,0.242,1.76383926435139e-152,"6","PPIG"
"SMIM22.3",1.49244385951699e-156,-0.465193894846314,0.669,0.68,3.1009998513044e-152,"6","SMIM22"
"TMEM14C",3.02991947825974e-155,0.290145060683675,0.585,0.264,6.29556669192809e-151,"6","TMEM14C"
"GTF3C6.1",3.89827929938492e-155,0.302256936927702,0.597,0.27,8.09984472826199e-151,"6","GTF3C6"
"SDHC.1",1.05022800908805e-153,0.296904047135097,0.598,0.269,2.18216375728316e-149,"6","SDHC"
"BIK",1.57566931096276e-152,0.279551873302985,0.538,0.232,3.27392569431841e-148,"6","BIK"
"FXYD3.4",1.7664227526586e-152,-0.34198625660956,0.773,0.722,3.67027319547404e-148,"6","FXYD3"
"LYZ.4",2.89912746369683e-152,0.306247994462382,0.985,0.84,6.02380704406927e-148,"6","LYZ"
"CA2.4",4.70555600877546e-152,-0.663879239870399,0.421,0.582,9.77720427503364e-148,"6","CA2"
"BCAP31.1",4.71130058057237e-152,0.315217131842125,0.655,0.311,9.78914034631326e-148,"6","BCAP31"
"RNH1",7.18588548202497e-151,0.279657910928037,0.564,0.251,1.49308328545515e-146,"6","RNH1"
"SUMO1",4.04264070592459e-148,0.350986853986915,0.762,0.4,8.39979885877012e-144,"6","SUMO1"
"ATP5O.2",2.46848579199581e-147,0.392531396835755,0.845,0.514,5.12901977860889e-143,"6","ATP5O"
"ADI1",1.97160115050604e-146,0.289994263769537,0.621,0.289,4.09659287052145e-142,"6","ADI1"
"RNPS1",8.89603719627293e-146,0.268732098128965,0.588,0.266,1.84841860864159e-141,"6","RNPS1"
"SF3B14.1",1.37779139400712e-145,0.343633229711932,0.744,0.386,2.862774958468e-141,"6","SF3B14"
"SYPL1",1.81736919651059e-145,0.270188960329786,0.596,0.268,3.77612971650969e-141,"6","SYPL1"
"HSPA1B",4.7537305249014e-145,0.402350907362566,0.678,0.364,9.87730128464014e-141,"6","HSPA1B"
"ERGIC3.2",6.04367315293507e-145,0.35670375131883,0.736,0.394,1.25575440771685e-140,"6","ERGIC3"
"TMEM14B",2.86728970319467e-144,0.279357963430214,0.594,0.275,5.95765454529789e-140,"6","TMEM14B"
